Date&Time,Bit depth (m),Total RPM,Hook height (m),Torque on bit (lbf.ft),Tension (klbf),Motor RPM,Mud flow (l/mn),SPP (psi),RPM top (rpm),Surface Torque (lbf.ft),ROP (m/h),WOB (klbf)
2018-09-07 05:33:20,3013.554,188.138,29.116,1021.4839800000001,160.272,128.138,985.68,3285.659,60.0,4754.049,41.261,9.119
2018-09-07 05:33:25,3013.599,188.138,29.071,1056.1607999999999,159.957,128.138,985.68,3296.7,60.0,4902.051,39.827,9.457
2018-09-07 05:33:30,3013.632,188.138,29.038,1106.4104,160.038,128.138,985.68,3309.456,60.0,5094.053,39.0,9.344
2018-09-07 05:33:35,3013.677,187.792,28.993,1133.7412800000002,159.812,127.792,983.016,3324.557,60.0,5078.053,38.258,9.529
2018-09-07 05:33:40,3013.722,188.138,28.947,1164.30468,159.639,128.138,985.68,3327.943,60.0,4838.05,37.516,9.787
2018-09-07 05:33:45,3013.761,188.138,28.909,1196.62988,159.413,128.138,985.68,3336.212,60.0,5312.055,36.386,10.116
2018-09-07 05:33:50,3013.807,188.138,28.863,1252.46362,159.193,128.138,983.016,3348.512,60.0,5394.056,35.644,10.237
2018-09-07 05:33:55,3013.846,187.792,28.824,1270.6829300000002,159.158,127.792,985.68,3362.274,60.0,5374.056,34.513,10.213
2018-09-07 05:34:00,3013.891,188.138,28.779,1277.14797,159.2,128.138,985.68,3357.108,60.0,5230.054,33.772,10.165
2018-09-07 05:34:05,3013.93,188.138,28.74,1252.75853,159.081,128.138,985.68,3351.878,60.0,5106.053,31.948,10.39
2018-09-07 05:34:10,3013.975,187.792,28.695,1259.51848,158.852,127.792,983.016,3351.992,60.0,5326.055,31.121,10.558
2018-09-07 05:34:15,3014.021,188.138,28.649,1256.28596,158.482,128.138,985.68,3353.733,60.0,5310.055,32.029,11.001
2018-09-07 05:34:20,3014.066,188.138,28.604,1273.32946,158.148,128.138,985.68,3358.522,60.0,5500.057,32.158,11.427
2018-09-07 05:34:25,3014.118,187.792,28.552,1305.35975,157.951,127.792,983.016,3365.555,60.0,5308.055,32.677,11.684
2018-09-07 05:34:30,3014.163,188.138,28.507,1329.75302,157.961,128.138,985.68,3374.229,60.0,5484.057,32.807,11.676
2018-09-07 05:34:35,3014.222,188.138,28.448,1347.0876,157.72,128.138,985.68,3376.076,60.0,5512.057,33.714,11.885
2018-09-07 05:34:40,3014.267,188.138,28.403,1343.26909,157.702,128.138,985.68,3376.966,60.0,5408.056,33.844,11.917
2018-09-07 05:34:45,3014.312,187.792,28.357,1326.22559,157.655,127.792,983.016,3374.751,60.0,5348.056,33.974,11.958
2018-09-07 05:34:50,3014.358,188.138,28.312,1344.73981,157.917,128.138,985.68,3378.636,60.0,5746.06,34.103,11.692
2018-09-07 05:34:55,3014.403,187.792,28.267,1389.70018,157.947,127.792,983.016,3384.877,60.0,5850.061,34.233,11.668
2018-09-07 05:35:00,3014.449,187.792,28.221,1350.32395,158.185,127.792,983.016,3378.749,60.0,5542.058,34.363,11.419
2018-09-07 05:35:05,3014.5,187.792,28.169,1360.90241,158.174,127.792,983.016,3383.18,60.0,5500.057,34.881,11.459
2018-09-07 05:35:10,3014.539,188.138,28.131,1431.42803,157.832,128.138,985.68,3392.451,60.0,5606.058,34.622,11.877
2018-09-07 05:35:15,3014.591,188.138,28.079,1437.8969,157.843,128.138,985.68,3402.507,60.0,5580.058,34.272,11.765
2018-09-07 05:35:20,3014.637,188.138,28.033,1417.61705,157.852,128.138,985.68,3396.232,60.0,5770.06,34.687,11.652
2018-09-07 05:35:25,3014.688,188.138,27.981,1406.15769,158.02,128.138,985.68,3398.53,60.0,5730.06,34.914,11.491
2018-09-07 05:35:30,3014.74,188.138,27.93,1425.2579,158.058,128.138,985.68,3397.375,60.0,5850.061,35.141,11.419
2018-09-07 05:35:35,3014.786,188.138,27.884,1413.2087199999999,157.906,128.138,985.68,3397.814,60.0,5582.058,34.979,11.62
2018-09-07 05:35:40,3014.838,188.138,27.832,1364.72092,158.011,128.138,985.68,3398.741,60.0,5512.057,35.206,11.588
2018-09-07 05:35:45,3014.896,187.792,27.774,1401.74936,157.919,127.792,983.016,3402.721,60.0,5556.058,35.821,11.692
2018-09-07 05:35:50,3014.954,188.138,27.716,1382.3542400000001,157.94,128.138,985.68,3405.531,60.0,5622.058,35.86,11.684
2018-09-07 05:35:55,3015.013,188.138,27.657,1360.02151,157.535,128.138,985.68,3401.51,60.0,5798.06,36.476,12.07
2018-09-07 05:36:00,3015.058,187.792,27.612,1391.1709,157.224,127.792,983.016,3404.613,60.0,5936.062,36.891,12.489
2018-09-07 05:36:05,3015.11,188.138,27.56,1466.10868,156.924,128.138,985.68,3407.56,60.0,5938.062,37.118,12.875
2018-09-07 05:36:10,3015.167,188.138,27.503,1464.34305,156.962,128.138,985.68,3416.056,60.0,6098.063,37.675,12.81
2018-09-07 05:36:15,3015.225,188.138,27.445,1525.17494,157.123,128.138,985.68,3426.446,60.0,6236.065,37.977,12.681
2018-09-07 05:36:20,3015.288,188.138,27.382,1554.26762,156.819,128.138,985.68,3427.776,60.0,6004.062,38.662,13.019
2018-09-07 05:36:25,3015.352,188.138,27.318,1578.95197,156.524,128.138,985.68,3439.581,60.0,6128.064,39.347,13.285
2018-09-07 05:36:30,3015.416,188.138,27.254,1647.42471,156.375,128.138,985.68,3459.701,60.0,6292.065,40.032,13.445
2018-09-07 05:36:35,3015.473,187.792,27.197,1645.07309,156.317,127.792,983.016,3462.123,60.0,6386.066,40.334,13.405
2018-09-07 05:36:40,3015.537,188.138,27.133,1692.9749,156.157,128.138,985.68,3470.345,60.0,6512.068,41.019,13.622
2018-09-07 05:36:45,3015.594,188.138,27.076,1722.35866,155.957,128.138,985.68,3472.412,60.0,6480.067,41.321,13.872
2018-09-07 05:36:50,3015.658,188.138,27.012,1716.7745200000002,155.628,128.138,985.68,3476.514,60.0,6346.066,42.006,14.201
2018-09-07 05:36:55,3015.715,188.138,26.954,1716.1885300000001,155.534,128.138,983.016,3477.683,60.0,6346.066,42.308,14.386
2018-09-07 05:37:00,3015.786,187.792,26.884,1695.03161,155.286,127.792,985.68,3473.813,60.0,6196.064,43.376,14.7
2018-09-07 05:37:05,3015.83,187.446,26.84,1702.96354,155.27,127.446,980.352,3470.996,60.0,5964.062,42.913,14.676
2018-09-07 05:37:10,3015.887,188.138,26.782,1713.83691,155.027,128.138,985.68,3473.453,60.0,6030.063,43.216,14.877
2018-09-07 05:37:15,3015.945,187.792,26.725,1696.79341,155.281,127.792,983.016,3473.315,60.0,6182.064,43.056,14.563
2018-09-07 05:37:20,3016.009,187.792,26.661,1674.4606800000001,155.426,127.792,983.016,3463.792,60.0,6074.063,43.279,14.499
2018-09-07 05:37:25,3016.066,187.792,26.604,1649.7725,155.575,127.792,983.016,3462.009,60.0,6278.065,43.12,14.113
2018-09-07 05:37:30,3016.13,169.28,26.54,1596.2903800000001,155.347,128.138,985.68,3447.036,60.0,5976.062,43.343,14.475
2018-09-07 05:37:35,3016.193,188.138,26.476,1605.10704,154.807,128.138,985.68,3444.528,60.0,5992.062,43.566,15.102
2018-09-07 05:37:40,3016.257,188.138,26.413,1674.4606800000001,154.944,128.138,983.016,3460.627,60.0,6456.067,43.069,14.973
2018-09-07 05:37:45,3016.321,188.138,26.349,1706.49097,154.515,128.138,985.68,3473.279,60.0,6292.065,44.012,15.424
2018-09-07 05:37:50,3016.378,188.138,26.292,1684.44932,154.221,128.138,985.68,3468.708,60.0,6290.065,43.853,15.785
2018-09-07 05:37:55,3016.442,188.138,26.228,1674.75176,153.758,128.138,985.68,3466.645,60.0,6336.066,44.076,16.26
2018-09-07 05:38:00,3016.493,187.792,26.177,1676.2224800000001,151.569,127.792,983.016,3468.044,60.0,6480.067,43.534,18.64
2018-09-07 05:38:05,3016.544,188.138,26.126,1674.4606800000001,150.275,128.138,985.68,3461.386,60.0,6056.063,42.992,20.015
2018-09-07 05:38:10,3016.601,187.792,26.068,1696.79341,149.853,127.792,983.016,3465.681,60.0,6318.066,41.686,20.884
2018-09-07 05:38:15,3016.646,188.138,26.024,1660.3547899999999,149.893,128.138,985.68,3457.667,60.0,5884.061,41.342,20.53
2018-09-07 05:38:20,3016.684,187.792,25.986,1571.01621,150.842,127.792,983.016,3440.725,60.0,5558.058,40.857,19.517
2018-09-07 05:38:25,3016.729,188.138,25.941,1563.67027,151.58,128.138,985.68,3434.841,60.0,5920.062,40.061,18.648
2018-09-07 05:38:30,3016.78,188.138,25.89,1546.0369500000002,151.608,128.138,985.68,3434.009,60.0,5720.059,39.646,18.785
2018-09-07 05:38:35,3016.824,188.138,25.845,1509.01234,151.077,128.138,985.68,3423.961,60.0,5610.058,38.849,19.396
2018-09-07 05:38:40,3016.869,188.138,25.801,1492.55483,151.001,128.138,985.68,3415.841,60.0,5542.058,38.053,19.324
2018-09-07 05:38:45,3016.92,188.138,25.75,1452.00279,151.645,128.138,983.016,3406.335,60.0,5636.059,37.638,18.648
2018-09-07 05:38:50,3016.965,188.138,25.705,1404.10098,152.157,128.138,985.68,3396.755,60.0,5692.059,36.842,18.174
2018-09-07 05:38:55,3017.016,188.138,25.654,1411.74183,152.127,128.138,985.68,3395.545,60.0,5622.058,36.427,18.101
2018-09-07 05:39:00,3017.067,188.138,25.603,1428.78533,152.556,128.138,985.68,3396.596,60.0,5734.06,36.013,17.49
2018-09-07 05:39:05,3017.118,188.138,25.552,1426.1388000000002,153.164,128.138,985.68,3400.583,60.0,5586.058,35.599,17.048
2018-09-07 05:39:10,3017.169,187.792,25.501,1438.7778,152.008,127.792,983.016,3395.921,60.0,5692.059,34.802,18.254
2018-09-07 05:39:15,3017.22,188.138,25.45,1409.0953000000002,152.354,128.138,985.68,3393.496,60.0,5720.059,35.344,17.876
2018-09-07 05:39:20,3017.277,188.138,25.393,1424.9668199999999,154.691,128.138,985.68,3396.43,60.0,5826.061,35.886,15.311
2018-09-07 05:39:25,3017.347,188.138,25.323,1413.50363,155.479,128.138,985.68,3393.426,60.0,5488.057,37.192,14.483
2018-09-07 05:39:30,3017.398,188.138,25.272,1407.0385899999999,157.436,128.138,985.68,3397.815,60.0,5692.059,37.352,12.296
2018-09-07 05:39:35,3017.462,188.138,25.208,1451.70788,157.194,128.138,985.68,3404.739,60.0,5922.062,38.276,12.609
2018-09-07 05:39:40,3017.526,188.138,25.144,1457.5831,157.207,128.138,985.68,3407.983,60.0,5962.062,39.2,12.448
2018-09-07 05:39:45,3017.589,187.792,25.081,1489.0274,157.007,127.792,983.016,3416.109,60.0,5594.058,40.124,12.786
2018-09-07 05:39:50,3017.647,188.138,25.023,1570.1353100000001,156.738,128.138,985.68,3433.645,60.0,5734.06,40.666,13.099
2018-09-07 05:39:55,3017.71,188.138,24.959,1560.14667,156.567,128.138,983.016,3434.413,60.0,5892.061,41.59,13.18
2018-09-07 05:40:00,3017.774,188.138,24.896,1516.9442700000002,156.563,128.138,983.016,3425.235,60.0,5798.06,42.514,13.188
2018-09-07 05:40:05,3017.832,187.099,24.838,1532.2259700000002,156.411,127.099,980.352,3426.54,60.0,6058.063,42.476,13.445
2018-09-07 05:40:10,3017.902,188.138,24.768,1535.4584900000002,156.137,128.138,985.68,3428.118,60.0,6114.064,43.598,13.646
2018-09-07 05:40:15,3017.965,188.138,24.704,1593.0578600000001,155.883,128.138,985.68,3437.233,60.0,6072.063,44.554,14.081
2018-09-07 05:40:20,3018.029,188.138,24.641,1587.76863,155.913,128.138,985.68,3444.145,60.0,6158.064,44.745,13.944
2018-09-07 05:40:25,3018.099,188.138,24.571,1585.1221,155.941,128.138,983.016,3446.233,60.0,6102.063,45.319,14.04
2018-09-07 05:40:30,3018.163,187.792,24.507,1595.11457,155.615,127.792,985.68,3445.214,60.0,5976.062,45.51,14.314
2018-09-07 05:40:35,3018.239,188.138,24.43,1564.26009,155.654,128.138,985.68,3440.468,60.0,5898.061,46.466,14.338
2018-09-07 05:40:40,3018.29,188.138,24.379,1579.2468800000001,155.406,128.138,985.68,3442.235,60.0,6074.063,45.893,14.612
2018-09-07 05:40:45,3018.354,188.138,24.316,1603.34141,155.673,128.138,983.016,3441.975,60.0,6224.065,46.084,14.378
2018-09-07 05:40:50,3018.418,187.446,24.252,1639.78386,155.482,127.446,983.016,3449.97,60.0,6182.064,46.275,14.595
2018-09-07 05:40:55,3018.482,188.138,24.188,1586.0030000000002,155.144,128.138,985.68,3444.382,60.0,6302.066,46.466,14.829
2018-09-07 05:41:00,3018.545,188.138,24.124,1606.57776,155.094,128.138,983.016,3445.015,60.0,6046.063,46.658,14.973
2018-09-07 05:41:05,3018.609,187.792,24.061,1650.36232,155.112,127.792,985.68,3459.484,60.0,6302.066,46.849,14.989
2018-09-07 05:41:10,3018.673,187.792,23.997,1706.7858800000001,154.886,127.792,983.016,3473.975,60.0,6262.065,47.04,15.223
2018-09-07 05:41:15,3018.737,188.138,23.933,1687.39076,154.732,128.138,985.68,3467.279,60.0,6208.065,46.16,15.472
2018-09-07 05:41:20,3018.794,188.138,23.876,1704.13935,154.516,128.138,985.68,3466.997,60.0,6074.063,46.466,15.753
2018-09-07 05:41:25,3018.858,188.138,23.812,1641.8405699999998,154.72,128.138,985.68,3454.861,60.0,5938.062,46.371,15.375
2018-09-07 05:41:30,3018.922,187.792,23.748,1637.43224,154.931,127.792,983.016,3455.387,60.0,6308.066,46.275,15.086
2018-09-07 05:41:35,3018.979,188.138,23.691,1623.6212600000001,154.964,128.138,985.68,3456.345,60.0,6002.062,45.797,15.158
2018-09-07 05:41:40,3019.042,188.138,23.628,1652.7139399999999,154.974,128.138,985.68,3459.546,60.0,6074.063,45.658,15.263
2018-09-07 05:41:45,3019.102,188.138,23.568,1678.27919,154.959,128.138,985.68,3466.691,60.0,5962.062,45.343,15.287
2018-09-07 05:41:50,3019.174,188.138,23.496,1655.9464600000001,155.147,128.138,985.68,3459.173,60.0,6182.064,45.75,15.038
2018-09-07 05:41:55,3019.222,188.138,23.448,1658.00317,155.188,128.138,985.68,3459.179,60.0,6210.065,44.714,14.997
2018-09-07 05:42:00,3019.282,187.792,23.388,1648.0107,155.005,127.792,980.352,3458.411,60.0,6128.064,44.4,15.199
2018-09-07 05:42:05,3019.342,187.792,23.328,1658.5891600000002,155.016,127.792,985.68,3459.214,60.0,5826.061,44.085,15.222
2018-09-07 05:42:10,3019.396,188.138,23.273,1650.95214,155.086,128.138,985.68,3465.834,60.0,6182.064,43.41,15.158
2018-09-07 05:42:15,3019.457,188.138,23.213,1656.53245,155.249,128.138,985.68,3460.414,60.0,6172.064,43.398,15.022
2018-09-07 05:42:20,3019.517,188.138,23.153,1679.455,155.142,128.138,985.68,3465.873,60.0,6046.063,43.386,15.094
2018-09-07 05:42:25,3019.577,188.138,23.093,1705.31516,155.014,128.138,985.68,3475.302,60.0,6046.063,43.374,15.279
2018-09-07 05:42:30,3019.637,187.792,23.033,1708.5476800000001,154.99,127.792,983.016,3474.439,60.0,6236.065,43.362,15.279
2018-09-07 05:42:35,3019.691,188.138,22.979,1707.9616899999999,155.161,128.138,985.68,3473.358,60.0,5978.062,42.99,15.222
2018-09-07 05:42:40,3019.751,188.138,22.919,1718.54015,155.146,128.138,985.68,3475.624,60.0,6358.066,42.977,15.102
2018-09-07 05:42:45,3019.811,188.138,22.859,1725.59118,155.172,128.138,985.68,3479.355,60.0,6100.063,42.966,15.158
2018-09-07 05:42:50,3019.871,188.138,22.799,1708.25277,155.345,128.138,985.68,3474.719,60.0,5884.061,42.953,14.917
2018-09-07 05:42:55,3019.931,188.138,22.739,1722.65357,155.735,128.138,985.68,3469.799,60.0,6130.064,42.942,14.684
2018-09-07 05:43:00,3020.003,188.138,22.667,1685.62513,155.718,128.138,985.68,3470.306,60.0,6456.067,43.651,14.579
2018-09-07 05:43:05,3020.063,187.792,22.606,1715.60254,155.831,127.792,983.016,3479.147,60.0,6346.066,42.915,14.322
2018-09-07 05:43:10,3020.112,188.138,22.558,1750.86535,155.655,128.138,985.68,3484.915,60.0,6278.065,42.906,14.547
2018-09-07 05:43:15,3020.172,188.138,22.498,1695.91251,155.804,128.138,985.68,3472.831,60.0,6280.065,42.936,14.386
2018-09-07 05:43:20,3020.238,188.138,22.432,1700.9068300000001,155.814,128.138,985.68,3472.907,60.0,6292.065,43.326,14.418
2018-09-07 05:43:25,3020.292,188.138,22.378,1682.68752,155.388,128.138,985.68,3467.804,60.0,6060.063,42.996,14.917
2018-09-07 05:43:30,3020.352,188.138,22.318,1670.0523500000002,155.375,128.138,985.68,3462.788,60.0,6348.066,43.026,14.901
2018-09-07 05:43:35,3020.412,188.138,22.258,1680.9257200000002,155.44,128.138,983.016,3465.477,60.0,6182.064,43.056,14.933
2018-09-07 05:43:40,3020.472,188.138,22.198,1682.39261,155.384,128.138,985.68,3465.992,60.0,6074.063,42.371,14.965
2018-09-07 05:43:45,3020.532,188.138,22.138,1676.8084700000002,155.312,128.138,985.68,3463.522,60.0,6484.067,43.116,15.198
2018-09-07 05:43:50,3020.592,188.138,22.078,1650.6534000000001,155.271,128.138,985.68,3456.14,60.0,6004.062,43.146,15.094
2018-09-07 05:43:55,3020.652,188.138,22.018,1602.1656,154.995,128.138,985.68,3448.575,60.0,5790.06,43.176,15.383
2018-09-07 05:44:00,3020.706,188.138,21.963,1637.43224,155.144,128.138,985.68,3452.693,60.0,6074.063,42.845,15.303
2018-09-07 05:44:05,3020.767,187.446,21.903,1613.62879,155.259,127.446,980.352,3450.827,60.0,6032.063,42.875,15.078
2018-09-07 05:44:10,3020.827,188.138,21.843,1678.27919,155.27,128.138,985.68,3464.564,60.0,6374.066,42.184,15.126
2018-09-07 05:44:15,3020.899,187.792,21.771,1658.29808,155.141,127.792,983.016,3462.293,60.0,6212.065,43.717,15.271
2018-09-07 05:44:20,3020.947,188.138,21.723,1710.60439,155.447,128.138,985.68,3471.347,60.0,6334.066,43.086,14.949
2018-09-07 05:44:25,3021.007,187.792,21.663,1718.24524,155.781,127.792,983.016,3478.241,60.0,6144.064,43.176,14.66
2018-09-07 05:44:30,3021.067,188.138,21.603,1717.6592500000002,156.053,128.138,985.68,3481.155,60.0,6140.064,43.266,14.362
2018-09-07 05:44:35,3021.127,187.792,21.543,1672.98996,156.195,127.792,983.016,3467.254,60.0,5990.062,43.356,14.161
2018-09-07 05:44:40,3021.187,188.138,21.483,1711.19038,156.077,128.138,985.68,3473.136,60.0,6138.064,43.446,14.234
2018-09-07 05:44:45,3021.247,188.138,21.423,1696.2074200000002,155.967,128.138,985.68,3472.357,60.0,6096.063,43.536,14.378
2018-09-07 05:44:50,3021.313,187.446,21.357,1716.7745200000002,155.816,127.446,980.352,3479.192,60.0,6060.063,43.987,14.523
2018-09-07 05:44:55,3021.373,188.138,21.296,1745.8672,155.617,128.138,985.68,3482.037,60.0,5896.061,44.077,14.732
2018-09-07 05:45:00,3021.434,187.792,21.236,1750.57044,155.801,127.792,983.016,3482.04,60.0,6308.066,44.167,14.619
2018-09-07 05:45:05,3021.494,188.138,21.176,1698.85012,155.915,128.138,985.68,3472.788,60.0,6158.064,44.257,14.322
2018-09-07 05:45:10,3021.554,188.138,21.116,1672.69505,155.754,128.138,985.68,3465.857,60.0,5934.062,43.627,14.555
2018-09-07 05:45:15,3021.614,188.138,21.056,1616.27149,155.669,128.138,985.68,3452.393,60.0,6004.062,44.318,14.643
2018-09-07 05:45:20,3021.674,169.28,20.996,1606.86884,155.273,128.138,985.68,3451.241,60.0,6102.063,44.288,15.263
2018-09-07 05:45:25,3021.746,188.138,20.924,1630.9672,154.954,128.138,985.68,3450.068,60.0,6130.064,44.979,15.544
2018-09-07 05:45:30,3021.8,188.138,20.87,1669.46253,154.726,128.138,985.68,3461.082,60.0,6144.064,43.861,15.826
2018-09-07 05:45:35,3021.848,188.138,20.822,1656.2413700000002,154.762,128.138,985.68,3466.19,60.0,6276.065,43.837,15.713
2018-09-07 05:45:40,3021.902,188.138,20.768,1708.2566,154.764,128.138,985.68,3472.037,60.0,6288.065,43.446,15.673
2018-09-07 05:45:45,3021.962,187.792,20.708,1772.02227,154.754,127.792,983.016,3487.465,60.0,6302.066,43.416,15.673
2018-09-07 05:45:50,3022.022,187.792,20.647,1778.78222,154.82,127.792,983.016,3491.739,60.0,6358.066,43.386,15.729
2018-09-07 05:45:55,3022.077,188.138,20.593,1759.68201,154.935,128.138,985.68,3490.194,60.0,6376.066,42.996,15.617
2018-09-07 05:46:00,3022.137,188.138,20.533,1729.7046,155.112,128.138,985.68,3481.101,60.0,6236.065,42.966,15.392
2018-09-07 05:46:05,3022.197,188.138,20.473,1715.30763,155.115,128.138,985.68,3478.023,60.0,6116.064,42.935,15.383
2018-09-07 05:46:10,3022.257,188.138,20.413,1762.91453,155.301,128.138,985.68,3484.244,60.0,6372.066,42.906,15.263
2018-09-07 05:46:15,3022.311,188.138,20.359,1792.5932,155.307,128.138,983.016,3493.229,60.0,6200.064,42.575,15.279
2018-09-07 05:46:20,3022.371,187.792,20.299,1790.2415799999999,155.464,127.792,985.68,3498.734,60.0,6158.064,41.89,14.981
2018-09-07 05:46:25,3022.431,188.138,20.239,1772.6120899999999,155.375,128.138,985.68,3490.573,60.0,6170.064,42.635,15.231
2018-09-07 05:46:30,3022.491,188.138,20.179,1768.78975,155.309,128.138,985.68,3486.219,60.0,6224.065,42.665,15.319
2018-09-07 05:46:35,3022.545,187.792,20.125,1716.7745200000002,154.959,127.792,983.016,3476.95,60.0,5990.062,42.335,15.617
2018-09-07 05:46:40,3022.617,188.138,20.053,1703.5533599999999,154.786,128.138,985.68,3472.146,60.0,6098.063,43.086,15.922
2018-09-07 05:46:45,3022.671,188.138,19.998,1718.83123,154.78,128.138,983.016,3476.804,60.0,6374.066,42.755,15.938
2018-09-07 05:46:50,3022.732,187.792,19.938,1731.17532,154.726,127.792,985.68,3481.594,60.0,6116.064,42.785,15.954
2018-09-07 05:46:55,3022.792,188.138,19.878,1708.84259,154.964,128.138,985.68,3477.183,60.0,6260.065,42.815,15.705
2018-09-07 05:47:00,3022.846,187.792,19.824,1705.61007,154.972,127.792,983.016,3478.863,60.0,6304.066,42.485,15.729
2018-09-07 05:47:05,3022.906,187.792,19.764,1743.81049,155.212,127.792,983.016,3486.831,60.0,6330.066,42.515,15.391
2018-09-07 05:47:10,3022.954,188.138,19.716,1743.2245,155.299,128.138,985.68,3484.396,60.0,6072.063,41.824,15.263
2018-09-07 05:47:15,3023.014,188.138,19.656,1749.9844500000002,155.532,128.138,983.016,3482.185,60.0,6316.066,41.944,15.086
2018-09-07 05:47:20,3023.068,188.138,19.602,1736.46455,155.413,128.138,985.68,3481.129,60.0,5934.062,41.007,15.255
2018-09-07 05:47:25,3023.128,187.792,19.542,1704.72917,155.507,127.792,983.016,3473.065,60.0,6098.063,41.824,15.166
2018-09-07 05:47:30,3023.188,188.138,19.482,1722.35866,155.375,128.138,985.68,3471.673,60.0,5962.062,41.944,15.279
2018-09-07 05:47:35,3023.248,188.138,19.422,1707.07696,155.391,128.138,985.68,3474.075,60.0,6018.063,42.064,15.303
2018-09-07 05:47:40,3023.308,187.792,19.361,1713.83691,155.314,127.792,983.016,3472.829,60.0,6116.064,42.184,15.496
2018-09-07 05:47:45,3023.362,188.138,19.307,1685.03914,155.337,128.138,985.68,3464.087,60.0,5814.06,41.944,15.271
2018-09-07 05:47:50,3023.435,188.138,19.235,1651.5381300000001,155.321,128.138,985.68,3458.464,60.0,5810.06,42.785,15.383
2018-09-07 05:47:55,3023.483,187.792,19.187,1628.0295899999999,155.007,127.792,983.016,3449.723,60.0,5706.059,42.184,15.794
2018-09-07 05:48:00,3023.537,188.138,19.133,1600.1088900000002,154.693,128.138,985.68,3444.599,60.0,6036.063,41.944,16.099
2018-09-07 05:48:05,3023.597,187.792,19.073,1624.20725,154.651,127.792,983.016,3453.649,60.0,6126.064,42.064,16.196
2018-09-07 05:48:10,3023.651,188.138,19.019,1690.32837,154.771,128.138,985.68,3467.532,60.0,6404.067,41.824,16.107
